"seqnames","start","end","width","strand","score","gene","peak","zscore","pvalue","nearest_gene","distance_to_linked_gene","nearest_was_right","nearest_testable_gene","nearest_testable_was_right"
"chr9",35599771,35691020,91250,"*",0.0721711267685613,"TPM2","chr9-35599073-35600468",3.03583988493853,0.00119933352555608,"TESK1",91249.5,FALSE,"CD72",FALSE
"chr9",35618319,35646810,28492,"*",0.124759271361523,"CD72","chr9-35615567-35621071",4.23380857558071,1.14883271352374e-05,"TESK1",28491,FALSE,"CD72",TRUE
"chr9",35622074,35646810,24737,"*",0.0639981836972289,"CD72","chr9-35621938-35622209",2.28871184079095,0.0110480502954566,"TESK1",24736.5,FALSE,"CD72",TRUE
"chr9",35646810,35719328,72519,"*",0.0804208529325024,"CD72","chr9-35718930-35719725",2.43847633318468,0.00737466223187709,"CREB3",72517.5,FALSE,"TPM2",FALSE
"chr9",35646810,35848348,201539,"*",0.0894100376661382,"CD72","chr9-35848045-35848651",3.20921300873876,0.000665494234364692,"FAM221B",201538,FALSE,"TPM2",FALSE
"chr9",35646810,35937444,290635,"*",0.0567374596227839,"CD72","chr9-35937270-35937617",2.65608293803849,0.00395270845039073,"OR2S2",290633.5,FALSE,"RECK",FALSE
"chr9",35648625,35691020,42396,"*",0.0506903522721972,"TPM2","chr9-35644337-35652913",2.17806624808075,0.0147005524837851,"CD72",42395,FALSE,"CD72",FALSE
"chr9",35691020,35833485,142466,"*",0.0719484549886738,"TPM2","chr9-35832288-35834682",3.49849006000938,0.000233950265054889,"FAM221B",142465,FALSE,"TPM2",TRUE
"chr9",35691020,35848348,157329,"*",0.120837846169085,"TPM2","chr9-35848045-35848651",5.26988806973656,6.82534874346e-08,"FAM221B",157328,FALSE,"TPM2",TRUE
"chr9",35691020,35972250,281231,"*",0.0541391524583057,"TPM2","chr9-35971985-35972515",1.883168088788,0.0298387960843803,"OR2S2",281230,FALSE,"RECK",FALSE
"chr9",36659691,37034185,374495,"*",0.0907035704997231,"PAX5","chr9-36659514-36659868",1.64972106825452,0.0494999995323152,"MELK",374494,FALSE,"PAX5",TRUE
"chr9",36765994,37034185,268192,"*",0.160918233653131,"PAX5","chr9-36765286-36766701",1.86154825861525,0.0313333961516096,"MELK",268191.5,FALSE,"PAX5",TRUE
"chr9",36835466,37034185,198720,"*",0.25029022906714,"PAX5","chr9-36835265-36835666",3.60591968851324,0.000155524666293452,"PAX5",198719.5,TRUE,"PAX5",TRUE
"chr9",36835466,37120539,285074,"*",0.0860678118361498,"ZCCHC7","chr9-36835265-36835666",1.98989995505941,0.0233009786642824,"PAX5",285073.5,FALSE,"PAX5",FALSE
"chr9",36949658,37034185,84528,"*",0.229475274221503,"PAX5","chr9-36949470-36949846",3.4900533258196,0.000241462086324389,"PAX5",84527,TRUE,"PAX5",TRUE
"chr9",36949658,37120539,170882,"*",0.0755340951010584,"ZCCHC7","chr9-36949470-36949846",2.14455603276601,0.0159941804252609,"PAX5",170881,FALSE,"PAX5",FALSE
"chr9",36986295,37120539,134245,"*",0.0691632357101489,"ZCCHC7","chr9-36986146-36986444",2.10866737605032,0.0174866513582526,"PAX5",134244,FALSE,"PAX5",FALSE
"chr9",36994180,37034185,40006,"*",0.463553528182947,"PAX5","chr9-36993712-36994647",7.06086030476653,8.27374432168297e-13,"PAX5",40005.5,TRUE,"PAX5",TRUE
"chr9",36994180,37120539,126360,"*",0.181113997026759,"ZCCHC7","chr9-36993712-36994647",5.51745461692998,1.71972432467921e-08,"PAX5",126359.5,FALSE,"PAX5",FALSE
"chr9",36996194,37034185,37992,"*",0.220323238887786,"PAX5","chr9-36995770-36996617",2.69106243266248,0.0035612432155838,"PAX5",37991.5,TRUE,"PAX5",TRUE
"chr9",36996194,37120539,124346,"*",0.0872756884666989,"ZCCHC7","chr9-36995770-36996617",2.109057736116,0.0174697991718201,"PAX5",124345.5,FALSE,"PAX5",FALSE
"chr9",37002634,37034185,31552,"*",0.191269049159356,"PAX5","chr9-37002408-37002860",2.41550812650529,0.00785663592414896,"PAX5",31551,TRUE,"PAX5",TRUE
"chr9",37002634,37120539,117906,"*",0.089580126303737,"ZCCHC7","chr9-37002408-37002860",2.63848487165024,0.00416387079982538,"PAX5",117905,FALSE,"PAX5",FALSE
"chr9",37004689,37034185,29497,"*",0.286298669810924,"PAX5","chr9-37004423-37004955",3.63057483076534,0.000141395349391755,"PAX5",29496,TRUE,"PAX5",TRUE
"chr9",37004689,37120539,115851,"*",0.100206686363845,"ZCCHC7","chr9-37004423-37004955",2.75141572678715,0.00296691426766902,"PAX5",115850,FALSE,"PAX5",FALSE
"chr9",37026654,37034185,7532,"*",0.329939989147895,"PAX5","chr9-37024900-37028408",4.14676296143894,1.68604424318225e-05,"PAX5",7531,TRUE,"PAX5",TRUE
"chr9",37026654,37120539,93886,"*",0.122064584353338,"ZCCHC7","chr9-37024900-37028408",2.98207247674277,0.00143152105807711,"PAX5",93885,FALSE,"PAX5",FALSE
"chr9",37034185,37036151,1967,"*",0.422300788586093,"PAX5","chr9-37033764-37038538",5.42249884266001,2.93857975789131e-08,"PAX5",1966,TRUE,"PAX5",TRUE
"chr9",37034185,37066305,32121,"*",0.292623673424371,"PAX5","chr9-37066056-37066553",4.00784587079995,3.06375432335751e-05,"PAX5",32119.5,TRUE,"PAX5",TRUE
"chr9",37034185,37100943,66759,"*",0.248951519687808,"PAX5","chr9-37100714-37101172",3.81678025411175,6.76022424120991e-05,"ZCCHC7",66758,FALSE,"ZCCHC7",FALSE
"chr9",37034185,37187836,153652,"*",0.17774227573487,"PAX5","chr9-37187263-37188408",2.29756463134843,0.01079329030363,"ZCCHC7",153650.5,FALSE,"ZCCHC7",FALSE
"chr9",37034185,37198130,163946,"*",0.365397242155628,"PAX5","chr9-37196988-37199271",5.35097609283007,4.37405399070773e-08,"ZCCHC7",163944.5,FALSE,"ZCCHC7",FALSE
"chr9",37034185,37251756,217572,"*",0.283704079108813,"PAX5","chr9-37251531-37251980",4.14499219591812,1.69912641729521e-05,"ZCCHC7",217570.5,FALSE,"ZCCHC7",FALSE
"chr9",37034185,37294094,259910,"*",0.357834692292596,"PAX5","chr9-37293653-37294534",4.63598350985342,1.77622144032952e-06,"GRHPR",259908.5,FALSE,"ZCCHC7",FALSE
"chr9",37034185,37302730,268546,"*",0.235922170904897,"PAX5","chr9-37301547-37303912",3.24106427524172,0.000595421650296707,"GRHPR",268544.5,FALSE,"ZCCHC7",FALSE
"chr9",37034185,37309204,275020,"*",0.136695782345268,"PAX5","chr9-37309008-37309399",1.69926257937493,0.0446348599712891,"GRHPR",275018.5,FALSE,"ZCCHC7",FALSE
"chr9",37034185,37324637,290453,"*",0.492188276107356,"PAX5","chr9-37324118-37325156",6.57192413535933,2.48345850483701e-11,"GRHPR",290452,FALSE,"ZCCHC7",FALSE
"chr9",37034185,37369867,335683,"*",0.350772096190865,"PAX5","chr9-37369565-37370168",4.2218965106496,1.21127669647862e-05,"GRHPR",335681.5,FALSE,"ZCCHC7",FALSE
"chr9",37034185,37371625,337441,"*",0.450442553642277,"PAX5","chr9-37370847-37372403",5.64551721666593,8.23426943137612e-09,"GRHPR",337440,FALSE,"ZCCHC7",FALSE
"chr9",37034185,37375149,340965,"*",0.469944612122183,"PAX5","chr9-37374705-37375593",6.68532117910979,1.15209363532019e-11,"GRHPR",340964,FALSE,"ZCCHC7",FALSE
"chr9",37034185,37378426,344242,"*",0.211305999416544,"PAX5","chr9-37378229-37378622",2.98393373409566,0.00142284197073779,"GRHPR",344240.5,FALSE,"ZCCHC7",FALSE
"chr9",37034185,37382921,348737,"*",0.236491466840585,"PAX5","chr9-37382655-37383186",2.84023435808915,0.00225402007229318,"GRHPR",348735.5,FALSE,"ZCCHC7",FALSE
"chr9",37034185,37387203,353019,"*",0.189319105456425,"PAX5","chr9-37387029-37387376",2.63709408883066,0.00418098172781456,"GRHPR",353017.5,FALSE,"ZCCHC7",FALSE
"chr9",37034185,37390962,356778,"*",0.188746715576017,"PAX5","chr9-37390718-37391205",2.98312653104687,0.00142660006093223,"GRHPR",356776.5,FALSE,"ZCCHC7",FALSE
"chr9",37034185,37403297,369113,"*",0.214113252752982,"PAX5","chr9-37403154-37403439",2.40139832462893,0.0081662735987255,"GRHPR",369111.5,FALSE,"ZCCHC7",FALSE
"chr9",37034185,37409315,375131,"*",0.511296605512522,"PAX5","chr9-37408771-37409858",6.21212251427921,2.61368221192325e-10,"GRHPR",375129.5,FALSE,"ZCCHC7",FALSE
"chr9",37036151,37120539,84389,"*",0.161469915559607,"ZCCHC7","chr9-37033764-37038538",4.52475354595405,3.02329625837474e-06,"PAX5",84388,FALSE,"PAX5",FALSE
"chr9",37066305,37120539,54235,"*",0.130979433840769,"ZCCHC7","chr9-37066056-37066553",3.88064916986738,5.20890128815438e-05,"PAX5",54234.5,FALSE,"PAX5",FALSE
"chr9",37100943,37120539,19597,"*",0.108046077671733,"ZCCHC7","chr9-37100714-37101172",3.03230719176797,0.00121346042034638,"ZCCHC7",19596,TRUE,"ZCCHC7",TRUE
"chr9",37120539,37187836,67298,"*",0.0703495269470483,"ZCCHC7","chr9-37187263-37188408",1.96469809019284,0.0247245955659768,"ZCCHC7",67296.5,TRUE,"ZCCHC7",TRUE
"chr9",37120539,37198130,77592,"*",0.13051356450625,"ZCCHC7","chr9-37196988-37199271",3.59898129448397,0.000159733082333699,"ZCCHC7",77590.5,TRUE,"ZCCHC7",TRUE
"chr9",37120539,37251756,131218,"*",0.11009326838105,"ZCCHC7","chr9-37251531-37251980",3.51730587937068,0.000217975546279661,"ZCCHC7",131216.5,TRUE,"ZCCHC7",TRUE
"chr9",37120539,37294094,173556,"*",0.112899601376171,"ZCCHC7","chr9-37293653-37294534",3.48133639331181,0.000249459235453687,"GRHPR",173554.5,FALSE,"ZCCHC7",TRUE
"chr9",37120539,37302730,182192,"*",0.108515763847523,"ZCCHC7","chr9-37301547-37303912",3.44499880028723,0.000285530963138035,"GRHPR",182190.5,FALSE,"ZCCHC7",TRUE
"chr9",37120539,37324637,204099,"*",0.200618886628679,"ZCCHC7","chr9-37324118-37325156",5.84065650481733,2.59977564440541e-09,"GRHPR",204098,FALSE,"ZCCHC7",TRUE
"chr9",37120539,37369867,249329,"*",0.129584578877478,"ZCCHC7","chr9-37369565-37370168",3.32948132885665,0.00043503948812889,"GRHPR",249327.5,FALSE,"ZCCHC7",TRUE
"chr9",37120539,37371625,251087,"*",0.155649934954935,"ZCCHC7","chr9-37370847-37372403",4.23974700849343,1.11885920064819e-05,"GRHPR",251086,FALSE,"ZCCHC7",TRUE
"chr9",37120539,37375149,254611,"*",0.189279575216128,"ZCCHC7","chr9-37374705-37375593",5.64111794104365,8.44747896899546e-09,"GRHPR",254610,FALSE,"ZCCHC7",TRUE
"chr9",37120539,37378426,257888,"*",0.0942985519299759,"ZCCHC7","chr9-37378229-37378622",2.98321764524136,0.00142617540787526,"GRHPR",257886.5,FALSE,"ZCCHC7",TRUE
"chr9",37120539,37382921,262383,"*",0.104425243894218,"ZCCHC7","chr9-37382655-37383186",2.78227003900905,0.00269900524237489,"GRHPR",262381.5,FALSE,"ZCCHC7",TRUE
"chr9",37120539,37387203,266665,"*",0.076299837247239,"ZCCHC7","chr9-37387029-37387376",2.2617086736822,0.0118577042444725,"GRHPR",266663.5,FALSE,"ZCCHC7",TRUE
"chr9",37120539,37390962,270424,"*",0.0869954574716578,"ZCCHC7","chr9-37390718-37391205",2.67021071126122,0.0037901830176767,"GRHPR",270422.5,FALSE,"ZCCHC7",TRUE
"chr9",37120539,37409315,288777,"*",0.207349653706678,"ZCCHC7","chr9-37408771-37409858",5.1826955834378,1.09350916752855e-07,"GRHPR",288775.5,FALSE,"ZCCHC7",TRUE
"chr9",37120539,37565799,445261,"*",0.0780298941637565,"ZCCHC7","chr9-37565602-37565995",2.46554665404256,0.0068402179115562,"FBXO10",445259.5,FALSE,"DCAF10",FALSE
"chr9",68547263,68705414,158152,"*",0.102090561901017,"PIP5K1B","chr9-68546232-68548293",1.72623923845945,0.0421521907799125,"TMEM252",158151.5,FALSE,"PIP5K1B",TRUE
"chr9",68640288,68705414,65127,"*",0.176936509322904,"PIP5K1B","chr9-68639301-68641275",3.04867776020547,0.0011492544198035,"PIP5K1B",65126,TRUE,"PIP5K1B",TRUE
"chr9",68644044,68705414,61371,"*",0.100062584441909,"PIP5K1B","chr9-68643737-68644350",1.73209696623855,0.0416281496333482,"PIP5K1B",61370.5,TRUE,"PIP5K1B",TRUE
"chr9",68705414,68705814,401,"*",0.195515132586925,"PIP5K1B","chr9-68704576-68707052",4.33998707329327,7.12455489562017e-06,"PIP5K1B",400,TRUE,"PIP5K1B",TRUE
"chr9",68705414,68708698,3285,"*",0.0696491708485912,"PIP5K1B","chr9-68708500-68708896",1.87104612054424,0.0306693443292718,"PIP5K1B",3284,TRUE,"PIP5K1B",TRUE
"chr9",73151757,73164075,12319,"*",0.579885351328383,"ANXA1","chr9-73151141-73177008",4.63743318606958,1.76381293811605e-06,"ANXA1",12317.5,TRUE,"ANXA1",TRUE
"chr9",75890644,75891548,905,"*",0.108304182189317,"PCSK5","chr9-75889549-75893547",3.90821419500827,4.64904278303621e-05,"PCSK5",904,TRUE,"PCSK5",TRUE
"chr9",75890644,76024093,133450,"*",0.0939361780077317,"PCSK5","chr9-76023426-76024759",2.93185555518916,0.00168471711166481,"PCSK5",133448.5,TRUE,"PCSK5",TRUE
"chr9",75890644,76027854,137211,"*",0.0588480963900523,"PCSK5","chr9-76027157-76028551",1.67311389766029,0.0471524380664616,"PCSK5",137210,TRUE,"PCSK5",TRUE
"chr9",76352199,76419850,67652,"*",0.0624770519592467,"GCNT1","chr9-76351922-76352476",1.64531026653144,0.0499529218686649,"RFK",67651,FALSE,"GCNT1",TRUE
"chr9",76419850,76571486,151637,"*",0.0788217982633397,"GCNT1","chr9-76570841-76572130",1.88325175360094,0.0298331291961278,"GCNT1",151635.5,TRUE,"GCNT1",TRUE
"chr9",76419850,76585693,165844,"*",0.0710295104717066,"GCNT1","chr9-76585254-76586132",1.69670580667195,0.0448761471649905,"GCNT1",165843,TRUE,"GCNT1",TRUE
"chr9",76419850,76653121,233272,"*",0.0545491125194559,"GCNT1","chr9-76652899-76653343",1.85750068772307,0.031619976719772,"GCNT1",233271,TRUE,"GCNT1",TRUE
"chr9",77177353,77648722,471370,"*",-0.055101552092202,"VPS13A","chr9-77647878-77649566",-1.73996109862755,0.040932924482043,"GNA14",471369,FALSE,"GNAQ",FALSE
"chr9",78022671,78031458,8788,"*",0.192815958020084,"GNAQ","chr9-78021626-78023715",1.75461978621638,0.0396621823678002,"GNAQ",8787.5,TRUE,"GNAQ",TRUE
"chr9",78031458,78104101,72644,"*",0.229123285640067,"GNAQ","chr9-78103562-78104640",1.85967933338692,0.0314654538289324,"GNAQ",72643,TRUE,"GNAQ",TRUE
"chr9",78104101,78236062,131962,"*",-0.063251239139824,"CEP78","chr9-78103562-78104640",-1.7565811312367,0.039494615737178,"GNAQ",131961,FALSE,"GNAQ",FALSE
"chr9",78236062,78238445,2384,"*",0.169152182691074,"CEP78","chr9-78237963-78238926",4.94823104315346,3.74454910332578e-07,"CEP78",2382.5,TRUE,"CEP78",TRUE
"chr9",81530508,81689305,158798,"*",0.075165863581145,"TLE1","chr9-81530327-81530689",2.55219893156705,0.00535226899179376,"TLE1",158797,TRUE,"TLE1",TRUE
"chr9",81597344,81689305,91962,"*",0.119921362284115,"TLE1","chr9-81596868-81597820",3.86552642991963,5.54249217618031e-05,"TLE1",91961,TRUE,"TLE1",TRUE
"chr9",81655798,81689305,33508,"*",0.182293008465468,"TLE1","chr9-81655117-81656478",5.79120411385458,3.49417928231141e-09,"TLE1",33507.5,TRUE,"TLE1",TRUE
"chr9",81688864,81689305,442,"*",0.137105256573385,"TLE1","chr9-81686978-81690749",3.57508899735697,0.00017505438998849,"TLE1",441.5,TRUE,"TLE1",TRUE
"chr9",81689305,81728126,38822,"*",0.108805288525787,"TLE1","chr9-81727982-81728270",2.77129182259347,0.00279171810870536,"TLE1",38821,TRUE,"TLE1",TRUE
"chr9",81689305,81729401,40097,"*",0.127210644828082,"TLE1","chr9-81729130-81729672",4.07438312867186,2.30682374848112e-05,"TLE1",40096,TRUE,"TLE1",TRUE
"chr9",81689305,82080453,391149,"*",0.10319053929644,"TLE1","chr9-82080315-82080590",4.14058715993993,1.73208973203851e-05,"SPATA31D1",391147.5,FALSE,"TLE1",TRUE
"chr9",81689305,82128257,438953,"*",0.168484097333264,"TLE1","chr9-82127906-82128608",5.14102349451426,1.36622939579077e-07,"SPATA31D1",438952,FALSE,"TLE1",TRUE
"chr9",81689305,82184712,495408,"*",0.100342714348267,"TLE1","chr9-82184598-82184825",3.49197303649907,0.000239733322786476,"SPATA31D1",495406.5,FALSE,"TLE1",TRUE
"chr9",83407107,83538546,131440,"*",0.0781292289990984,"FRMD3","chr9-83406883-83407331",1.77032233178922,0.0383367299789584,"FRMD3",131439,TRUE,"FRMD3",TRUE
"chr9",83473181,83538546,65366,"*",0.121352311355388,"FRMD3","chr9-83472260-83474101",2.02045184236636,0.0216682702984067,"FRMD3",65365.5,TRUE,"FRMD3",TRUE
"chr9",83538546,83538550,5,"*",0.107068653009713,"FRMD3","chr9-83538043-83539056",2.73481426295547,0.00312077419219863,"FRMD3",3.5,TRUE,"FRMD3",TRUE
"chr9",85742029,86069119,327091,"*",0.171471328078955,"AGTPBP1","chr9-86068390-86069847",1.8086439785682,0.0352531657321808,"GOLM1",327089.5,FALSE,"NAA35",FALSE
"chr9",87480000,87497228,17229,"*",0.163340581704896,"DAPK1","chr9-87479599-87480401",1.72026165773708,0.0426924448609361,"DAPK1",17228,TRUE,"DAPK1",TRUE
"chr9",87497228,87498287,1060,"*",0.170854146648028,"DAPK1","chr9-87497324-87499250",2.41116688587679,0.00795078521670025,"DAPK1",1059,TRUE,"DAPK1",TRUE
"chr9",87497228,87516671,19444,"*",0.167822321601957,"DAPK1","chr9-87516057-87517285",1.6542691014894,0.0490364240432373,"DAPK1",19443,TRUE,"DAPK1",TRUE
"chr9",87497228,87554920,57693,"*",0.200775904950132,"DAPK1","chr9-87554224-87555615",2.08074815769122,0.0187284818044388,"DAPK1",57691.5,TRUE,"DAPK1",TRUE
"chr9",87497228,87726200,228973,"*",0.154940530496389,"DAPK1","chr9-87725578-87726821",2.15854707443052,0.0154426612841736,"CTSL",228971.5,FALSE,"DAPK1",TRUE
"chr9",87497228,87793108,295881,"*",0.247237651360223,"DAPK1","chr9-87792244-87793971",2.54954293085015,0.0053932114905157,"CTSL",295879.5,FALSE,"DAPK1",TRUE
"chr9",88923362,88991447,68086,"*",0.108596946829695,"S1PR3","chr9-88921677-88925047",1.8663270491598,0.030997811311302,"C9orf47",68085,FALSE,"S1PR3",TRUE
"chr9",88926897,88991447,64551,"*",0.119861308467568,"S1PR3","chr9-88925629-88928164",2.17374252388458,0.01486223858676,"C9orf47",64550.5,FALSE,"S1PR3",TRUE
"chr9",88936444,88991447,55004,"*",0.147727045811156,"S1PR3","chr9-88935480-88937407",2.50822752123988,0.00606692550588736,"C9orf47",55003.5,FALSE,"S1PR3",TRUE
"chr9",88950474,88991447,40974,"*",0.102927055072898,"S1PR3","chr9-88950060-88950887",1.83427176193053,0.0333068318281722,"C9orf47",40973.5,FALSE,"S1PR3",TRUE
"chr9",88990451,88991447,997,"*",0.13308889290814,"S1PR3","chr9-88988851-88992050",2.65202814766814,0.00400049357849798,"C9orf47",996.5,FALSE,"S1PR3",TRUE
"chr9",90801787,90802079,293,"*",0.321266871879388,"SYK","chr9-90801062-90803096",1.99264072031912,0.0231504014403775,"SYK",292,TRUE,"SYK",TRUE
"chr9",90801787,91196927,395141,"*",0.29938179886395,"SYK","chr9-91195518-91198335",2.25994667327535,0.0119122803495737,"AUH",395139.5,FALSE,"AUH",FALSE
"chr9",91085612,91423862,338251,"*",0.155583957693957,"NFIL3","chr9-91085082-91086141",1.76867940478076,0.0384736955703184,"AUH",338250.5,FALSE,"AUH",FALSE
"chr9",91196927,91423862,226936,"*",0.202816875855577,"NFIL3","chr9-91195518-91198335",2.54509536962697,0.00546239480748471,"AUH",226935.5,FALSE,"AUH",FALSE
"chr9",91208424,91423862,215439,"*",0.170724522045306,"NFIL3","chr9-91207404-91209443",2.02691705201193,0.0213354481677258,"AUH",215438.5,FALSE,"AUH",FALSE
"chr9",91411298,91423862,12565,"*",0.153790053349173,"NFIL3","chr9-91410798-91411797",1.71271689819613,0.0433823174059302,"NFIL3",12564.5,TRUE,"NFIL3",TRUE
"chr9",91422860,91423862,1003,"*",0.205200599250612,"NFIL3","chr9-91419015-91426704",2.26916022785335,0.0116292919500749,"NFIL3",1002.5,TRUE,"NFIL3",TRUE
"chr9",95426796,95509043,82248,"*",0.0504425697813355,"FANCC","chr9-95505532-95512554",2.31314027478846,0.0103574640040132,"PTCH1",82247,FALSE,"PTCH1",FALSE
"chr9",95494849,95517057,22209,"*",0.0643802405036259,"PTCH1","chr9-95493893-95495804",1.80894598404988,0.035229697750706,"PTCH1",22208.5,TRUE,"PTCH1",TRUE
"chr9",95509043,95517057,8015,"*",0.103735923137261,"PTCH1","chr9-95505532-95512554",3.68975029586109,0.00011223713866692,"PTCH1",8014,TRUE,"PTCH1",TRUE
"chr9",95516427,95517057,631,"*",0.0655213430544048,"PTCH1","chr9-95515458-95517396",2.23692137028082,0.0126457397852043,"PTCH1",630,TRUE,"PTCH1",TRUE
"chr9",95517057,95724796,207740,"*",0.0827564241070699,"PTCH1","chr9-95724100-95725492",2.23763118623335,0.0126225580500009,"ERCC6L2",207739,FALSE,"ERCC6L2",FALSE
"chr9",95517057,96009643,492587,"*",0.121974211856899,"PTCH1","chr9-96008468-96010817",3.49695221392431,0.000235303061739911,"ERCC6L2",492585.5,FALSE,"ERCC6L2",FALSE
"chr9",96014384,96450201,435818,"*",0.0783410476346262,"HABP4","chr9-96013872-96014895",1.81017227105351,0.0351345381320589,"ERCC6L2",435817.5,FALSE,"ERCC6L2",FALSE
"chr9",97876988,98255721,378734,"*",0.150364234382929,"TBC1D2","chr9-97876519-97877456",1.82460599477252,0.034030254066943,"FOXE1",378733.5,FALSE,"CORO2A",FALSE
"chr9",99821855,99833914,12060,"*",0.0917174851657651,"NR4A3","chr9-99833727-99834100",1.93494425140194,0.0264985685755268,"NR4A3",12058.5,TRUE,"NR4A3",TRUE
"chr9",99821855,99835501,13647,"*",0.125330795779061,"NR4A3","chr9-99835311-99835691",2.67252639871887,0.00376412254420844,"NR4A3",13646,TRUE,"NR4A3",TRUE
"chr9",104775552,104928237,152686,"*",0.106122452142734,"ABCA1","chr9-104774890-104776213",1.7267325133092,0.0421078568068104,"NIPSNAP3B",152685.5,FALSE,"ABCA1",TRUE
"chr9",104775552,105244622,469071,"*",0.0778716188822007,"SLC44A1","chr9-104774890-104776213",1.96811564833219,0.0245273663757118,"NIPSNAP3B",469070.5,FALSE,"ABCA1",FALSE
"chr9",104873337,105244622,371286,"*",0.0793180996114843,"SLC44A1","chr9-104872858-104873815",1.90527823454869,0.0283719565995552,"ABCA1",371285.5,FALSE,"ABCA1",FALSE
"chr9",104927497,104928237,741,"*",0.120858758725925,"ABCA1","chr9-104926180-104928813",2.48622505457208,0.00645531448531577,"ABCA1",740.5,TRUE,"ABCA1",TRUE
"chr9",104928237,105007139,78903,"*",0.114310671932874,"ABCA1","chr9-105006418-105007859",1.87490676066167,0.0304027759127526,"ABCA1",78901.5,TRUE,"ABCA1",TRUE
"chr9",104928237,105052787,124551,"*",0.117530419184104,"ABCA1","chr9-105051680-105053893",2.16719398311165,0.0151100329938846,"ABCA1",124549.5,TRUE,"ABCA1",TRUE
"chr9",104928237,105064445,136209,"*",0.120151115107734,"ABCA1","chr9-105063499-105065390",1.77767092603805,0.0377289587193754,"ABCA1",136207.5,TRUE,"ABCA1",TRUE
"chr9",104928237,105191833,263597,"*",0.12021938900814,"ABCA1","chr9-105191234-105192431",1.79973652459132,0.0359511254712861,"SLC44A1",263595.5,FALSE,"SLC44A1",FALSE
"chr9",104928237,105297009,368773,"*",0.0733095769504902,"ABCA1","chr9-105296836-105297182",2.11179981206682,0.0173518117171552,"SLC44A1",368772,FALSE,"SLC44A1",FALSE
"chr9",105007139,105244622,237484,"*",0.0865963191907784,"SLC44A1","chr9-105006418-105007859",2.01589680974369,0.021905383646762,"ABCA1",237483.5,FALSE,"ABCA1",FALSE
"chr9",105052787,105244622,191836,"*",0.072644476852613,"SLC44A1","chr9-105051680-105053893",1.82725178638012,0.0338309603751495,"ABCA1",191835.5,FALSE,"ABCA1",FALSE
"chr9",105191833,105244622,52790,"*",0.0885770673477463,"SLC44A1","chr9-105191234-105192431",2.07540499084338,0.018974508017842,"SLC44A1",52789.5,TRUE,"SLC44A1",TRUE
"chr9",107486440,107490482,4043,"*",0.53276442953288,"KLF4","chr9-107480158-107492721",3.61606782927061,0.000149556015198692,"KLF4",4042.5,TRUE,"KLF4",TRUE
"chr9",107490482,107513617,23136,"*",0.271521901987518,"KLF4","chr9-107512985-107514248",1.94975684933279,0.0256025534498702,"KLF4",23134.5,TRUE,"KLF4",TRUE
"chr9",107490482,107548351,57870,"*",0.295820947056142,"KLF4","chr9-107547155-107549546",1.96358480325151,0.0247891305800259,"KLF4",57868.5,TRUE,"KLF4",TRUE
"chr9",107490482,107612313,121832,"*",0.258238743109288,"KLF4","chr9-107611798-107612827",1.89638394536714,0.0289546466206324,"KLF4",121830.5,TRUE,"KLF4",TRUE
"chr9",107490482,107637757,147276,"*",0.400836048302804,"KLF4","chr9-107635723-107639790",2.58205254861529,0.00491073145375825,"KLF4",147274.5,TRUE,"KLF4",TRUE
"chr9",107490482,107645157,154676,"*",0.245242829343989,"KLF4","chr9-107644682-107645631",1.77154088515994,0.0382354000424915,"KLF4",154674.5,TRUE,"KLF4",TRUE
"chr9",107490482,107675499,185018,"*",0.364328702888924,"KLF4","chr9-107674075-107676923",2.59883441799727,0.00467704409850039,"KLF4",185017,TRUE,"KLF4",TRUE
"chr9",107490482,107750949,260468,"*",0.298991657816648,"KLF4","chr9-107749672-107752225",2.09408538808066,0.0181261872378053,"KLF4",260466.5,TRUE,"KLF4",TRUE
"chr9",109416321,109780309,363989,"*",0.118760502123102,"PALM2-AKAP2","chr9-109416203-109416438",2.20237114979309,0.0138195510332141,"PTPN3",363988.5,FALSE,"PALM2-AKAP2",TRUE
"chr9",109780309,109909194,128886,"*",0.106064977549002,"PALM2-AKAP2","chr9-109909036-109909352",2.71411954007024,0.00332260911261975,"PALM2-AKAP2",128885,TRUE,"PALM2-AKAP2",TRUE
"chr9",109780309,109914620,134312,"*",0.11558508379831,"PALM2-AKAP2","chr9-109914401-109914839",2.86750372959183,0.00206861963997292,"AKAP2",134311,FALSE,"PALM2-AKAP2",TRUE
"chr9",109780309,109918692,138384,"*",0.158093492176528,"PALM2-AKAP2","chr9-109918255-109919129",3.50733823256528,0.000226306726182325,"AKAP2",138383,FALSE,"PALM2-AKAP2",TRUE
"chr9",109780309,109954259,173951,"*",0.120192157127068,"PALM2-AKAP2","chr9-109954148-109954369",3.55215251084935,0.000191046663143937,"AKAP2",173949.5,FALSE,"PALM2-AKAP2",TRUE
"chr9",109780309,109968230,187922,"*",0.179892650250263,"PALM2-AKAP2","chr9-109966404-109970056",4.23076203208924,1.16450480773583e-05,"AKAP2",187921,FALSE,"PALM2-AKAP2",TRUE
"chr9",109780309,109972415,192107,"*",0.173046202108681,"PALM2-AKAP2","chr9-109971957-109972872",4.33807328568952,7.1868615114405e-06,"AKAP2",192105.5,FALSE,"PALM2-AKAP2",TRUE
